"sb" "ft" "test" "value"
"28" "tBodyAcc-mean()-X" "WALKING_DOWNSTAIRS" "0.293642076521739"
"28" "tBodyAcc-mean()-X" "WALKING_UPSTAIRS" "0.262005841764706"
"28" "tBodyAcc-mean()-Y" "LAYING" "-0.0167537858225"
"28" "tBodyAcc-mean()-Y" "SITTING" "-0.0185404441258333"
"28" "tBodyAcc-mean()-Y" "STANDING" "-0.0172635124672152"
"28" "tBodyAcc-mean()-Y" "WALKING" "-0.0156759722981481"
"28" "tBodyAcc-mean()-Y" "WALKING_DOWNSTAIRS" "-0.0220230465913043"
"28" "tBodyAcc-mean()-Y" "WALKING_UPSTAIRS" "-0.0279443943478431"
"28" "tBodyAcc-mean()-Z" "LAYING" "-0.1083448529625"
"28" "tBodyAcc-mean()-Z" "SITTING" "-0.111517939555556"
"28" "tBodyAcc-mean()-Z" "STANDING" "-0.106579385202532"
"28" "tBodyAcc-mean()-Z" "WALKING" "-0.103714705396296"
"28" "tBodyAcc-mean()-Z" "WALKING_DOWNSTAIRS" "-0.10858897408913"
"28" "tBodyAcc-mean()-Z" "WALKING_UPSTAIRS" "-0.121514025692157"
"28" "tBodyAcc-std()-X" "LAYING" "-0.9688882955"
"28" "tBodyAcc-std()-X" "SITTING" "-0.983272806805556"
"28" "tBodyAcc-std()-X" "STANDING" "-0.977748638607595"
"28" "tBodyAcc-std()-X" "WALKING" "-0.293003522222222"
"28" "tBodyAcc-std()-X" "WALKING_DOWNSTAIRS" "0.125712887943478"
"28" "tBodyAcc-std()-X" "WALKING_UPSTAIRS" "-0.242062430294118"
"28" "tBodyAcc-std()-Y" "LAYING" "-0.945386780375"
"28" "tBodyAcc-std()-Y" "SITTING" "-0.939905244861111"
"28" "tBodyAcc-std()-Y" "STANDING" "-0.875689216835443"
"28" "tBodyAcc-std()-Y" "WALKING" "-0.117886186425926"
"28" "tBodyAcc-std()-Y" "WALKING_DOWNSTAIRS" "0.156496646504348"
"28" "tBodyAcc-std()-Y" "WALKING_UPSTAIRS" "-0.146753877035294"
"28" "tBodyAcc-std()-Z" "LAYING" "-0.956450342875"
"28" "tBodyAcc-std()-Z" "SITTING" "-0.936667245694444"
"28" "tBodyAcc-std()-Z" "STANDING" "-0.905123824177215"
"28" "tBodyAcc-std()-Z" "WALKING" "-0.300928395925926"
"28" "tBodyAcc-std()-Z" "WALKING_DOWNSTAIRS" "-0.341031811521739"
"28" "tBodyAcc-std()-Z" "WALKING_UPSTAIRS" "-0.28598691372549"
"28" "tBodyAccJerk-mean()-X" "LAYING" "0.0780770644"
"28" "tBodyAccJerk-mean()-X" "SITTING" "0.0768671621527778"
"28" "tBodyAccJerk-mean()-X" "STANDING" "0.0753131601898734"
"28" "tBodyAccJerk-mean()-X" "WALKING" "0.0931122231851852"
"28" "tBodyAccJerk-mean()-X" "WALKING_DOWNSTAIRS" "0.0972653457891304"
"28" "tBodyAccJerk-mean()-X" "WALKING_UPSTAIRS" "0.0706831871117647"
"28" "tBodyAccJerk-mean()-Y" "LAYING" "0.005939923320625"
"28" "tBodyAccJerk-mean()-Y" "SITTING" "0.0148338232684722"
"28" "tBodyAccJerk-mean()-Y" "STANDING" "0.00907363218518987"
"28" "tBodyAccJerk-mean()-Y" "WALKING" "0.0226486602722222"
"28" "tBodyAccJerk-mean()-Y" "WALKING_DOWNSTAIRS" "0.0143450903413043"
"28" "tBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS" "0.0222985408245098"
"28" "tBodyAccJerk-mean()-Z" "LAYING" "0.006009719386425"
"28" "tBodyAccJerk-mean()-Z" "SITTING" "0.000257854017638888"
"28" "tBodyAccJerk-mean()-Z" "STANDING" "-0.00267810077607595"
"28" "tBodyAccJerk-mean()-Z" "WALKING" "-0.00762915201666667"
"28" "tBodyAccJerk-mean()-Z" "WALKING_DOWNSTAIRS" "0.00123950141304348"
"28" "tBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS" "0.00749081657058823"
"28" "tBodyAccJerk-std()-X" "LAYING" "-0.9801647165"
"28" "tBodyAccJerk-std()-X" "SITTING" "-0.976286679444444"
"28" "tBodyAccJerk-std()-X" "STANDING" "-0.968604559620253"
"28" "tBodyAccJerk-std()-X" "WALKING" "-0.335700184259259"
"28" "tBodyAccJerk-std()-X" "WALKING_DOWNSTAIRS" "-0.0167652227782609"
"28" "tBodyAccJerk-std()-X" "WALKING_UPSTAIRS" "-0.312671655921569"
"28" "tBodyAccJerk-std()-Y" "LAYING" "-0.97867953975"
"28" "tBodyAccJerk-std()-Y" "SITTING" "-0.962219452777778"
"28" "tBodyAccJerk-std()-Y" "STANDING" "-0.933768175063291"
"28" "tBodyAccJerk-std()-Y" "WALKING" "-0.220123120851852"
"28" "tBodyAccJerk-std()-Y" "WALKING_DOWNSTAIRS" "0.0265530133695652"
"28" "tBodyAccJerk-std()-Y" "WALKING_UPSTAIRS" "-0.331602407372549"
"28" "tBodyAccJerk-std()-Z" "LAYING" "-0.973071655875"
"28" "tBodyAccJerk-std()-Z" "SITTING" "-0.976327426666667"
"28" "tBodyAccJerk-std()-Z" "STANDING" "-0.969765362025316"
"28" "tBodyAccJerk-std()-Z" "WALKING" "-0.537470471666667"
"28" "tBodyAccJerk-std()-Z" "WALKING_DOWNSTAIRS" "-0.427053261304348"
"28" "tBodyAccJerk-std()-Z" "WALKING_UPSTAIRS" "-0.637488941176471"
"28" "tBodyAccJerkMag-mean()" "LAYING" "-0.978455341875"
"28" "tBodyAccJerkMag-mean()" "SITTING" "-0.973274366805556"
"28" "tBodyAccJerkMag-mean()" "STANDING" "-0.959551987468354"
"28" "tBodyAccJerkMag-mean()" "WALKING" "-0.299223359444444"
"28" "tBodyAccJerkMag-mean()" "WALKING_DOWNSTAIRS" "-0.0707560279130435"
"28" "tBodyAccJerkMag-mean()" "WALKING_UPSTAIRS" "-0.388086248235294"
"28" "tBodyAccJerkMag-std()" "LAYING" "-0.973312647875"
"28" "tBodyAccJerkMag-std()" "SITTING" "-0.970301646111111"
"28" "tBodyAccJerkMag-std()" "STANDING" "-0.954068391518987"
"28" "tBodyAccJerkMag-std()" "WALKING" "-0.390449724259259"
"28" "tBodyAccJerkMag-std()" "WALKING_DOWNSTAIRS" "-0.0418872609934783"
"28" "tBodyAccJerkMag-std()" "WALKING_UPSTAIRS" "-0.325362338235294"
"28" "tBodyAccMag-mean()" "LAYING" "-0.95811223025"
"28" "tBodyAccMag-mean()" "SITTING" "-0.955789708611111"
"28" "tBodyAccMag-mean()" "STANDING" "-0.92547165164557"
"28" "tBodyAccMag-mean()" "WALKING" "-0.1806660203"
"28" "tBodyAccMag-mean()" "WALKING_DOWNSTAIRS" "0.104359216580435"
"28" "tBodyAccMag-mean()" "WALKING_UPSTAIRS" "-0.186240503960784"
"28" "tBodyAccMag-std()" "LAYING" "-0.9545740295"
"28" "tBodyAccMag-std()" "SITTING" "-0.947782703333333"
"28" "tBodyAccMag-std()" "STANDING" "-0.917658334177215"
"28" "tBodyAccMag-std()" "WALKING" "-0.39269402"
"28" "tBodyAccMag-std()" "WALKING_DOWNSTAIRS" "0.135465563932609"
"28" "tBodyAccMag-std()" "WALKING_UPSTAIRS" "-0.211928666470588"
"28" "tBodyGyro-mean()-X" "LAYING" "-0.017367705735"
"28" "tBodyGyro-mean()-X" "SITTING" "-0.0339018030166667"
"28" "tBodyGyro-mean()-X" "STANDING" "-0.0253281543540506"
"28" "tBodyGyro-mean()-X" "WALKING" "-0.105896207861111"
"28" "tBodyGyro-mean()-X" "WALKING_DOWNSTAIRS" "-0.141096309502174"
"28" "tBodyGyro-mean()-X" "WALKING_UPSTAIRS" "-0.129362970764706"
"28" "tBodyGyro-mean()-Y" "LAYING" "-0.097448733725"
"28" "tBodyGyro-mean()-Y" "SITTING" "-0.0673943850555556"
"28" "tBodyGyro-mean()-Y" "STANDING" "-0.0739001646962025"
"28" "tBodyGyro-mean()-Y" "WALKING" "-0.0172822168012963"
"28" "tBodyGyro-mean()-Y" "WALKING_DOWNSTAIRS" "0.00710564286763044"
"28" "tBodyGyro-mean()-Y" "WALKING_UPSTAIRS" "0.0212250958019608"
"28" "tBodyGyro-mean()-Z" "LAYING" "0.09357912315"
"28" "tBodyGyro-mean()-Z" "SITTING" "0.087025401375"
"28" "tBodyGyro-mean()-Z" "STANDING" "0.0865173111012658"
"28" "tBodyGyro-mean()-Z" "WALKING" "0.116065910925926"
"28" "tBodyGyro-mean()-Z" "WALKING_DOWNSTAIRS" "0.138622425584783"
"28" "tBodyGyro-mean()-Z" "WALKING_UPSTAIRS" "0.103720987705882"
"28" "tBodyGyro-std()-X" "LAYING" "-0.95516227975"
"28" "tBodyGyro-std()-X" "SITTING" "-0.979671983472222"
"28" "tBodyGyro-std()-X" "STANDING" "-0.884032232405063"
"28" "tBodyGyro-std()-X" "WALKING" "-0.503798624074074"
"28" "tBodyGyro-std()-X" "WALKING_DOWNSTAIRS" "-0.268106330991304"
"28" "tBodyGyro-std()-X" "WALKING_UPSTAIRS" "-0.518818227843137"
"28" "tBodyGyro-std()-Y" "LAYING" "-0.960057463625"
"28" "tBodyGyro-std()-Y" "SITTING" "-0.956316505972222"
"28" "tBodyGyro-std()-Y" "STANDING" "-0.940006320126582"
"28" "tBodyGyro-std()-Y" "WALKING" "-0.497684006666667"
"28" "tBodyGyro-std()-Y" "WALKING_DOWNSTAIRS" "-0.259368686847826"
"28" "tBodyGyro-std()-Y" "WALKING_UPSTAIRS" "-0.479319521372549"
"28" "tBodyGyro-std()-Z" "LAYING" "-0.96237491175"
"28" "tBodyGyro-std()-Z" "SITTING" "-0.9566328025"
"28" "tBodyGyro-std()-Z" "STANDING" "-0.925491442911392"
"28" "tBodyGyro-std()-Z" "WALKING" "-0.242601384618519"
"28" "tBodyGyro-std()-Z" "WALKING_DOWNSTAIRS" "-0.307025006304348"
"28" "tBodyGyro-std()-Z" "WALKING_UPSTAIRS" "-0.189306812833333"
"28" "tBodyGyroJerk-mean()-X" "LAYING" "-0.1045116270375"
"28" "tBodyGyroJerk-mean()-X" "SITTING" "-0.0953935055833333"
"28" "tBodyGyroJerk-mean()-X" "STANDING" "-0.102248409070886"
"28" "tBodyGyroJerk-mean()-X" "WALKING" "-0.092974671262963"
"28" "tBodyGyroJerk-mean()-X" "WALKING_DOWNSTAIRS" "-0.0266492977565217"
"28" "tBodyGyroJerk-mean()-X" "WALKING_UPSTAIRS" "-0.080568055454902"
"28" "tBodyGyroJerk-mean()-Y" "LAYING" "-0.03560100499625"
"28" "tBodyGyroJerk-mean()-Y" "SITTING" "-0.0408007786402778"
"28" "tBodyGyroJerk-mean()-Y" "STANDING" "-0.0431364662518987"
"28" "tBodyGyroJerk-mean()-Y" "WALKING" "-0.0515394449611111"
"28" "tBodyGyroJerk-mean()-Y" "WALKING_DOWNSTAIRS" "-0.0570410865136957"
"28" "tBodyGyroJerk-mean()-Y" "WALKING_UPSTAIRS" "-0.0492552129156863"
"28" "tBodyGyroJerk-mean()-Z" "LAYING" "-0.05345019146375"
"28" "tBodyGyroJerk-mean()-Z" "SITTING" "-0.0579015362166667"
"28" "tBodyGyroJerk-mean()-Z" "STANDING" "-0.0525896252375949"
"28" "tBodyGyroJerk-mean()-Z" "WALKING" "-0.0593552479814815"
"28" "tBodyGyroJerk-mean()-Z" "WALKING_DOWNSTAIRS" "-0.077617393146087"
"28" "tBodyGyroJerk-mean()-Z" "WALKING_UPSTAIRS" "-0.0752610437019608"
"28" "tBodyGyroJerk-std()-X" "LAYING" "-0.9608029485"
"28" "tBodyGyroJerk-std()-X" "SITTING" "-0.982155662638889"
"28" "tBodyGyroJerk-std()-X" "STANDING" "-0.928343397721519"
"28" "tBodyGyroJerk-std()-X" "WALKING" "-0.399417082777778"
"28" "tBodyGyroJerk-std()-X" "WALKING_DOWNSTAIRS" "-0.16394489726087"
"28" "tBodyGyroJerk-std()-X" "WALKING_UPSTAIRS" "-0.494282913529412"
"28" "tBodyGyroJerk-std()-Y" "LAYING" "-0.98039978225"
"28" "tBodyGyroJerk-std()-Y" "SITTING" "-0.980713868611111"
"28" "tBodyGyroJerk-std()-Y" "STANDING" "-0.972977006708861"
"28" "tBodyGyroJerk-std()-Y" "WALKING" "-0.639018554444444"
"28" "tBodyGyroJerk-std()-Y" "WALKING_DOWNSTAIRS" "-0.424567878478261"
"28" "tBodyGyroJerk-std()-Y" "WALKING_UPSTAIRS" "-0.690571101960784"
"28" "tBodyGyroJerk-std()-Z" "LAYING" "-0.981418916"
"28" "tBodyGyroJerk-std()-Z" "SITTING" "-0.971001691388889"
"28" "tBodyGyroJerk-std()-Z" "STANDING" "-0.956497163670886"
"28" "tBodyGyroJerk-std()-Z" "WALKING" "-0.440927899259259"
"28" "tBodyGyroJerk-std()-Z" "WALKING_DOWNSTAIRS" "-0.336212734130435"
"28" "tBodyGyroJerk-std()-Z" "WALKING_UPSTAIRS" "-0.603568264117647"
"28" "tBodyGyroJerkMag-mean()" "LAYING" "-0.978220270625"
"28" "tBodyGyroJerkMag-mean()" "SITTING" "-0.981213159305556"
"28" "tBodyGyroJerkMag-mean()" "STANDING" "-0.959681019113924"
"28" "tBodyGyroJerkMag-mean()" "WALKING" "-0.546248758518519"
"28" "tBodyGyroJerkMag-mean()" "WALKING_DOWNSTAIRS" "-0.340417305565217"
"28" "tBodyGyroJerkMag-mean()" "WALKING_UPSTAIRS" "-0.620279797647059"
"28" "tBodyGyroJerkMag-std()" "LAYING" "-0.96977327725"
"28" "tBodyGyroJerkMag-std()" "SITTING" "-0.978441918333333"
"28" "tBodyGyroJerkMag-std()" "STANDING" "-0.956266480126582"
"28" "tBodyGyroJerkMag-std()" "WALKING" "-0.579861194259259"
"28" "tBodyGyroJerkMag-std()" "WALKING_DOWNSTAIRS" "-0.407132335434783"
"28" "tBodyGyroJerkMag-std()" "WALKING_UPSTAIRS" "-0.670132120784314"
"28" "tBodyGyroMag-mean()" "LAYING" "-0.93710692125"
"28" "tBodyGyroMag-mean()" "SITTING" "-0.955175567083333"
"28" "tBodyGyroMag-mean()" "STANDING" "-0.894242469620253"
"28" "tBodyGyroMag-mean()" "WALKING" "-0.310775945814815"
"28" "tBodyGyroMag-mean()" "WALKING_DOWNSTAIRS" "-0.068246324026087"
"28" "tBodyGyroMag-mean()" "WALKING_UPSTAIRS" "-0.263415282690196"
"28" "tBodyGyroMag-std()" "LAYING" "-0.928940913375"
"28" "tBodyGyroMag-std()" "SITTING" "-0.951065984027778"
"28" "tBodyGyroMag-std()" "STANDING" "-0.876917545696203"
"28" "tBodyGyroMag-std()" "WALKING" "-0.460511661296296"
"28" "tBodyGyroMag-std()" "WALKING_DOWNSTAIRS" "-0.22448414468913"
"28" "tBodyGyroMag-std()" "WALKING_UPSTAIRS" "-0.476923344705882"
"28" "tGravityAcc-mean()-X" "LAYING" "-0.490334541875"
"28" "tGravityAcc-mean()-X" "SITTING" "0.907331309166667"
"28" "tGravityAcc-mean()-X" "STANDING" "0.948514848481013"
"28" "tGravityAcc-mean()-X" "WALKING" "0.942930275555556"
"28" "tGravityAcc-mean()-X" "WALKING_DOWNSTAIRS" "0.929291680434783"
"28" "tGravityAcc-mean()-X" "WALKING_UPSTAIRS" "0.854508231764706"
"28" "tGravityAcc-mean()-Y" "LAYING" "0.1440732745"
"28" "tGravityAcc-mean()-Y" "SITTING" "-0.112596728361111"
"28" "tGravityAcc-mean()-Y" "STANDING" "-0.247656166582278"
"28" "tGravityAcc-mean()-Y" "WALKING" "-0.229316151481481"
"28" "tGravityAcc-mean()-Y" "WALKING_DOWNSTAIRS" "-0.235897105217391"
"28" "tGravityAcc-mean()-Y" "WALKING_UPSTAIRS" "-0.333223996666667"
"28" "tGravityAcc-mean()-Z" "LAYING" "0.0157570025"
"28" "tGravityAcc-mean()-Z" "SITTING" "0.135402566816667"
"28" "tGravityAcc-mean()-Z" "STANDING" "-0.0385830501632911"
"28" "tGravityAcc-mean()-Z" "WALKING" "-0.125912861222222"
"28" "tGravityAcc-mean()-Z" "WALKING_DOWNSTAIRS" "-0.121477255782609"
"28" "tGravityAcc-mean()-Z" "WALKING_UPSTAIRS" "-0.265207858431373"
"28" "tGravityAcc-std()-X" "LAYING" "-0.970599089375"
"28" "tGravityAcc-std()-X" "SITTING" "-0.989132499583333"
"28" "tGravityAcc-std()-X" "STANDING" "-0.990059426582279"
"28" "tGravityAcc-std()-X" "WALKING" "-0.976693902592593"
"28" "tGravityAcc-std()-X" "WALKING_DOWNSTAIRS" "-0.956921542391304"
"28" "tGravityAcc-std()-X" "WALKING_UPSTAIRS" "-0.944697800196078"
"28" "tGravityAcc-std()-Y" "LAYING" "-0.9697590285"
"28" "tGravityAcc-std()-Y" "SITTING" "-0.971766352361111"
"28" "tGravityAcc-std()-Y" "STANDING" "-0.962801441898734"
"28" "tGravityAcc-std()-Y" "WALKING" "-0.968780859814815"
"28" "tGravityAcc-std()-Y" "WALKING_DOWNSTAIRS" "-0.948404212173913"
"28" "tGravityAcc-std()-Y" "WALKING_UPSTAIRS" "-0.927641087843137"
"28" "tGravityAcc-std()-Z" "LAYING" "-0.97912466575"
"28" "tGravityAcc-std()-Z" "SITTING" "-0.956087679583333"
"28" "tGravityAcc-std()-Z" "STANDING" "-0.951782181518987"
"28" "tGravityAcc-std()-Z" "WALKING" "-0.944225031851852"
"28" "tGravityAcc-std()-Z" "WALKING_DOWNSTAIRS" "-0.91705975"
"28" "tGravityAcc-std()-Z" "WALKING_UPSTAIRS" "-0.900514013333333"
"28" "tGravityAccMag-mean()" "LAYING" "-0.95811223025"
"28" "tGravityAccMag-mean()" "SITTING" "-0.955789708611111"
"28" "tGravityAccMag-mean()" "STANDING" "-0.92547165164557"
"28" "tGravityAccMag-mean()" "WALKING" "-0.1806660203"
"28" "tGravityAccMag-mean()" "WALKING_DOWNSTAIRS" "0.104359216580435"
"28" "tGravityAccMag-mean()" "WALKING_UPSTAIRS" "-0.186240503960784"
"28" "tGravityAccMag-std()" "LAYING" "-0.9545740295"
"28" "tGravityAccMag-std()" "SITTING" "-0.947782703333333"
"28" "tGravityAccMag-std()" "STANDING" "-0.917658334177215"
"28" "tGravityAccMag-std()" "WALKING" "-0.39269402"
"28" "tGravityAccMag-std()" "WALKING_DOWNSTAIRS" "0.135465563932609"
"28" "tGravityAccMag-std()" "WALKING_UPSTAIRS" "-0.211928666470588"
"29" "fBodyAcc-mean()-X" "LAYING" "-0.986626999275362"
"29" "fBodyAcc-mean()-X" "SITTING" "-0.991093963666667"
"29" "fBodyAcc-mean()-X" "STANDING" "-0.995024039692308"
"29" "fBodyAcc-mean()-X" "WALKING" "-0.135819505761321"
"29" "fBodyAcc-mean()-X" "WALKING_DOWNSTAIRS" "0.110663200244167"
"29" "fBodyAcc-mean()-X" "WALKING_UPSTAIRS" "-0.109793480008163"
"29" "fBodyAcc-mean()-Y" "LAYING" "-0.989034304057971"
"29" "fBodyAcc-mean()-Y" "SITTING" "-0.969609501666667"
"29" "fBodyAcc-mean()-Y" "STANDING" "-0.973345770461538"
"29" "fBodyAcc-mean()-Y" "WALKING" "-0.0349642325433962"
"29" "fBodyAcc-mean()-Y" "WALKING_DOWNSTAIRS" "-0.02122937175"
"29" "fBodyAcc-mean()-Y" "WALKING_UPSTAIRS" "-0.196011503540816"
"29" "fBodyAcc-mean()-Z" "LAYING" "-0.989473926666667"
"29" "fBodyAcc-mean()-Z" "SITTING" "-0.975623030833333"
"29" "fBodyAcc-mean()-Z" "STANDING" "-0.984096024769231"
"29" "fBodyAcc-mean()-Z" "WALKING" "-0.279734839433962"
"29" "fBodyAcc-mean()-Z" "WALKING_DOWNSTAIRS" "-0.266692150208333"
"29" "fBodyAcc-mean()-Z" "WALKING_UPSTAIRS" "-0.320487882857143"
"29" "fBodyAcc-meanFreq()-X" "LAYING" "-0.0876059706014493"
"29" "fBodyAcc-meanFreq()-X" "SITTING" "-0.02866874131"
"29" "fBodyAcc-meanFreq()-X" "STANDING" "0.128678489443077"
"29" "fBodyAcc-meanFreq()-X" "WALKING" "-0.313574137584906"
"29" "fBodyAcc-meanFreq()-X" "WALKING_DOWNSTAIRS" "-0.403870434583333"
"29" "fBodyAcc-meanFreq()-X" "WALKING_UPSTAIRS" "-0.43825767622449"
"29" "fBodyAcc-meanFreq()-Y" "LAYING" "0.328259354627536"
"29" "fBodyAcc-meanFreq()-Y" "SITTING" "0.107609317655"
"29" "fBodyAcc-meanFreq()-Y" "STANDING" "0.00473420032492308"
"29" "fBodyAcc-meanFreq()-Y" "WALKING" "0.232676315733962"
"29" "fBodyAcc-meanFreq()-Y" "WALKING_DOWNSTAIRS" "0.1828974943125"
"29" "fBodyAcc-meanFreq()-Y" "WALKING_UPSTAIRS" "-0.131972012708163"
"29" "fBodyAcc-meanFreq()-Z" "LAYING" "0.334787399391304"
"29" "fBodyAcc-meanFreq()-Z" "SITTING" "0.210335313366667"
"29" "fBodyAcc-meanFreq()-Z" "STANDING" "0.174524531548"
"29" "fBodyAcc-meanFreq()-Z" "WALKING" "0.120197007067925"
"29" "fBodyAcc-meanFreq()-Z" "WALKING_DOWNSTAIRS" "0.045375675810625"
"29" "fBodyAcc-meanFreq()-Z" "WALKING_UPSTAIRS" "-0.512761405673469"
"29" "fBodyAcc-std()-X" "LAYING" "-0.983432309130435"
"29" "fBodyAcc-std()-X" "SITTING" "-0.990617521"
"29" "fBodyAcc-std()-X" "STANDING" "-0.996604570307692"
"29" "fBodyAcc-std()-X" "WALKING" "-0.190355976849057"
"29" "fBodyAcc-std()-X" "WALKING_DOWNSTAIRS" "0.187438624270833"
"29" "fBodyAcc-std()-X" "WALKING_UPSTAIRS" "-0.0790625306306122"
"29" "fBodyAcc-std()-Y" "LAYING" "-0.990680395362319"
"29" "fBodyAcc-std()-Y" "SITTING" "-0.961693949333333"
"29" "fBodyAcc-std()-Y" "STANDING" "-0.968278553076923"
"29" "fBodyAcc-std()-Y" "WALKING" "-0.182068539584906"
"29" "fBodyAcc-std()-Y" "WALKING_DOWNSTAIRS" "-0.239349053641667"
"29" "fBodyAcc-std()-Y" "WALKING_UPSTAIRS" "-0.141258066657755"
"29" "fBodyAcc-std()-Z" "LAYING" "-0.986378776086957"
"29" "fBodyAcc-std()-Z" "SITTING" "-0.965800974333333"
"29" "fBodyAcc-std()-Z" "STANDING" "-0.978802973692308"
"29" "fBodyAcc-std()-Z" "WALKING" "-0.283348100981132"
"29" "fBodyAcc-std()-Z" "WALKING_DOWNSTAIRS" "-0.262073242045833"
"29" "fBodyAcc-std()-Z" "WALKING_UPSTAIRS" "0.203057836877551"
"29" "fBodyAccJerk-mean()-X" "LAYING" "-0.992153982028986"
"29" "fBodyAccJerk-mean()-X" "SITTING" "-0.993445760166667"
"29" "fBodyAccJerk-mean()-X" "STANDING" "-0.993736906"
"29" "fBodyAccJerk-mean()-X" "WALKING" "-0.210469887150943"
"29" "fBodyAccJerk-mean()-X" "WALKING_DOWNSTAIRS" "-0.0382458213333333"
"29" "fBodyAccJerk-mean()-X" "WALKING_UPSTAIRS" "-0.225067771046939"
"29" "fBodyAccJerk-mean()-Y" "LAYING" "-0.989398823913043"
"29" "fBodyAccJerk-mean()-Y" "SITTING" "-0.983883193"
"29" "fBodyAccJerk-mean()-Y" "STANDING" "-0.983194980615385"
"29" "fBodyAccJerk-mean()-Y" "WALKING" "-0.0880213408433962"
"29" "fBodyAccJerk-mean()-Y" "WALKING_DOWNSTAIRS" "-0.0977850659541667"
"29" "fBodyAccJerk-mean()-Y" "WALKING_UPSTAIRS" "-0.408886605510204"
"29" "fBodyAccJerk-mean()-Z" "LAYING" "-0.992018447826087"
"29" "fBodyAccJerk-mean()-Z" "SITTING" "-0.988470241"
"29" "fBodyAccJerk-mean()-Z" "STANDING" "-0.988541579384615"
"29" "fBodyAccJerk-mean()-Z" "WALKING" "-0.394877826981132"
"29" "fBodyAccJerk-mean()-Z" "WALKING_DOWNSTAIRS" "-0.411173451875"
"29" "fBodyAccJerk-mean()-Z" "WALKING_UPSTAIRS" "-0.646198587755102"
"29" "fBodyAccJerk-meanFreq()-X" "LAYING" "0.138616312664928"
"29" "fBodyAccJerk-meanFreq()-X" "SITTING" "0.277955332916667"
"29" "fBodyAccJerk-meanFreq()-X" "STANDING" "0.303254910076923"
"29" "fBodyAccJerk-meanFreq()-X" "WALKING" "-0.201300454630189"
"29" "fBodyAccJerk-meanFreq()-X" "WALKING_DOWNSTAIRS" "-0.270161022958333"
"29" "fBodyAccJerk-meanFreq()-X" "WALKING_UPSTAIRS" "-0.379789331795918"
"29" "fBodyAccJerk-meanFreq()-Y" "LAYING" "0.134734984846377"
"29" "fBodyAccJerk-meanFreq()-Y" "SITTING" "0.0277396724596667"
"29" "fBodyAccJerk-meanFreq()-Y" "STANDING" "-0.0558737239646154"
"29" "fBodyAccJerk-meanFreq()-Y" "WALKING" "-0.0699038849622642"
"29" "fBodyAccJerk-meanFreq()-Y" "WALKING_DOWNSTAIRS" "-0.206525790529167"
"29" "fBodyAccJerk-meanFreq()-Y" "WALKING_UPSTAIRS" "-0.444248720204082"
"29" "fBodyAccJerk-meanFreq()-Z" "LAYING" "0.165235128105797"
"29" "fBodyAccJerk-meanFreq()-Z" "SITTING" "0.11719232372"
"29" "fBodyAccJerk-meanFreq()-Z" "STANDING" "0.148596745"
"29" "fBodyAccJerk-meanFreq()-Z" "WALKING" "0.00648587851509434"
"29" "fBodyAccJerk-meanFreq()-Z" "WALKING_DOWNSTAIRS" "-0.135910897154167"
"29" "fBodyAccJerk-meanFreq()-Z" "WALKING_UPSTAIRS" "-0.514054756122449"
"29" "fBodyAccJerk-std()-X" "LAYING" "-0.99254347826087"
"29" "fBodyAccJerk-std()-X" "SITTING" "-0.9942201755"
"29" "fBodyAccJerk-std()-X" "STANDING" "-0.994123423538462"
"29" "fBodyAccJerk-std()-X" "WALKING" "-0.307336669773585"
"29" "fBodyAccJerk-std()-X" "WALKING_DOWNSTAIRS" "-0.0986379156229167"
"29" "fBodyAccJerk-std()-X" "WALKING_UPSTAIRS" "-0.211385397877551"
"29" "fBodyAccJerk-std()-Y" "LAYING" "-0.990468082753623"
"29" "fBodyAccJerk-std()-Y" "SITTING" "-0.985493318833333"
"29" "fBodyAccJerk-std()-Y" "STANDING" "-0.984782782307692"
"29" "fBodyAccJerk-std()-Y" "WALKING" "-0.155020660771698"
"29" "fBodyAccJerk-std()-Y" "WALKING_DOWNSTAIRS" "-0.120381521220833"
"29" "fBodyAccJerk-std()-Y" "WALKING_UPSTAIRS" "-0.408648946938776"
"29" "fBodyAccJerk-std()-Z" "LAYING" "-0.993107759855072"
"29" "fBodyAccJerk-std()-Z" "SITTING" "-0.990445861666667"
"29" "fBodyAccJerk-std()-Z" "STANDING" "-0.991316374615385"
"29" "fBodyAccJerk-std()-Z" "WALKING" "-0.529034897169811"
"29" "fBodyAccJerk-std()-Z" "WALKING_DOWNSTAIRS" "-0.547320886875"
"29" "fBodyAccJerk-std()-Z" "WALKING_UPSTAIRS" "-0.710116591836735"
"29" "fBodyAccMag-mean()" "LAYING" "-0.986800645362319"
"29" "fBodyAccMag-mean()" "SITTING" "-0.973346531833333"
"29" "fBodyAccMag-mean()" "STANDING" "-0.984548094769231"
"29" "fBodyAccMag-mean()" "WALKING" "-0.235683305566038"
"29" "fBodyAccMag-mean()" "WALKING_DOWNSTAIRS" "0.115973968158333"
"29" "fBodyAccMag-mean()" "WALKING_UPSTAIRS" "-0.108306402963265"
"29" "fBodyAccMag-meanFreq()" "LAYING" "0.435846931652174"
"29" "fBodyAccMag-meanFreq()" "SITTING" "0.250970927783333"
"29" "fBodyAccMag-meanFreq()" "STANDING" "0.179958311861538"
"29" "fBodyAccMag-meanFreq()" "WALKING" "0.0998266557713208"
